whiskey,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,count_8,count_9,count_10,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19
Tamdhu 10,sherry,oak,dry,pepper,toffee,sugar,fruit,vanilla,spicy,honey,apple,cinnamon,bitter,nutty,tea,sulphur,ginger,nutmeg,grape,orange,1.875,1.125,1.125,1.0,0.875,0.875,0.75,0.75,0.75,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375,0.375
Tamdhu 8 Signatory Cask Strength,sherry,oak,fruit,cream,spicy,candy,vanilla,berry,salty,cask,toffee,malt,pepper,raspberry,caramel,cherry,raisin,coastal,cinnamon,dry,1.7,1.1,1.0,0.9,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4
Teeling Small Batch,fruit,rum,vanilla,orange,apple,spicy,sugar,honey,pepper,syrup,wood,cask,bitter,pineapple,lemon,winey,caramel,molasses,candy,floral,1.3571428571428572,1.3571428571428572,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5,0.5,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
Thomas H. Handy 2013,spicy,cinnamon,caramel,mint,orange,rich,oak,vanilla,fruit,pepper,cherry,allspice,herbal,wood,sugar,floral,dry,apple,candy,honey,3.0625,1.75,1.1875,0.875,0.8125,0.8125,0.8125,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.4375,0.375,0.3125,0.3125,0.25,0.25
Thomas H. Handy 2014,spicy,oak,cinnamon,caramel,cherry,vanilla,dill,bread,chocolate,fruit,mint,toffee,blueberry,clove,sugar,allspice,earth,licorice,anise,perfume,2.4444444444444446,1.7777777777777777,1.1111111111111112,0.8888888888888888,0.7777777777777778,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222
Thomas H. Handy 2016,spicy,oak,pepper,orange,caramel,clove,vanilla,honey,butter,cinnamon,raisin,dry,nutmeg,cherry,leather,toffee,fruit,cocoa,full,gingerbread,3.125,1.875,1.5,1.25,1.0,1.0,0.875,0.75,0.75,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.375
Tobermory 10,malt,vanilla,salty,apple,pepper,oak,honey,smoky,peaty,bitter,spicy,fruit,herbal,grassy,barley,floral,citrus,lemon,butter,almond,0.875,0.78125,0.71875,0.6875,0.625,0.59375,0.5625,0.5625,0.5625,0.5,0.5,0.46875,0.4375,0.4375,0.375,0.34375,0.34375,0.34375,0.3125,0.3125
Tobermory 15,sherry,fruit,salty,oak,dry,rich,spicy,wood,cask,orange,earth,sea,nutty,chocolate,honey,cherry,toffee,strawberry,lemon,smoky,1.8125,1.25,1.0625,0.9375,0.875,0.8125,0.75,0.625,0.625,0.625,0.625,0.5625,0.5625,0.5,0.5,0.5,0.4375,0.4375,0.4375,0.4375
Tomatin 12,sherry,apple,fruit,cinnamon,spicy,oak,caramel,malt,bitter,vanilla,pear,pepper,honey,sugar,syrup,toffee,peaty,candy,cream,nutty,1.52,1.16,1.04,0.72,0.72,0.6,0.6,0.56,0.48,0.48,0.36,0.36,0.32,0.32,0.32,0.28,0.28,0.28,0.24,0.24
Tomatin 14 Portwood,fruit,port,apple,chocolate,spicy,oak,vanilla,raisin,nutty,cinnamon,jam,honey,cranberry,strawberry,clove,caramel,pepper,rich,berry,cherry,1.6,1.0,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4
Tomatin 18,oak,fruit,sherry,bitter,vanilla,pepper,spicy,floral,dry,malt,lemon,salty,apple,chocolate,honey,cherry,grape,cream,caramel,butter,1.75,1.25,1.1666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333
Tomintoul 16,dry,honey,apple,malt,sherry,pepper,oak,chocolate,toast,vanilla,fruit,grassy,wood,spicy,cereal,cider,grape,tea,oily,herbal,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
Té Bheag,peaty,fruit,spicy,honey,smoky,malt,brine,sherry,caramel,grainy,citrus,dry,nutty,rich,vanilla,sea,medicinal,iodine,toffee,pepper,1.5454545454545454,1.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727
Van Winkle Family Reserve Rye 13,spicy,dry,cinnamon,tobacco,orange,vanilla,caramel,oak,honey,fruit,cream,cherry,apple,leather,pepper,sugar,clove,mint,chocolate,herbal,2.125,1.5,1.375,1.125,1.0,1.0,0.875,0.875,0.875,0.875,0.75,0.75,0.75,0.625,0.625,0.5,0.5,0.5,0.375,0.375
Van Winkle Special Reserve 12 Lot B,oak,vanilla,fruit,caramel,spicy,cream,cinnamon,wood,honey,sugar,cherry,bitter,leather,syrup,pepper,char,tobacco,rich,orange,tannic,1.7333333333333334,1.2666666666666666,1.0666666666666669,1.0,0.7333333333333333,0.6666666666666666,0.6,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666
Very Old Barton Bottled In Bond,oak,spicy,vanilla,cherry,corn,banana,caramel,pepper,chocolate,sugar,dry,char,citrus,pudding,cinnamon,nutmeg,butter,wood,fruit,cream,1.6666666666666667,1.4444444444444444,1.1111111111111112,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
W.L. Weller 12,oak,vanilla,caramel,spicy,cherry,cinnamon,fruit,wheat,cream,wood,corn,sugar,butter,orange,chocolate,dry,cake,char,bitter,butterscotch,1.631578947368421,1.5789473684210529,1.131578947368421,0.8684210526315791,0.6842105263157895,0.631578947368421,0.6052631578947368,0.5789473684210527,0.5526315789473685,0.5,0.5,0.5,0.4473684210526316,0.4473684210526316,0.3684210526315789,0.34210526315789475,0.3157894736842105,0.3157894736842105,0.2894736842105263,0.2894736842105263
W.L. Weller Special Reserve,vanilla,caramel,spicy,oak,cinnamon,fruit,sugar,banana,cream,cherry,wood,apple,pepper,candy,corn,nutmeg,strawberry,orange,syrup,chocolate,1.25,1.1666666666666667,1.0,0.9583333333333334,0.7083333333333334,0.6666666666666666,0.625,0.375,0.375,0.375,0.3333333333333333,0.2916666666666667,0.25,0.25,0.25,0.20833333333333331,0.20833333333333331,0.20833333333333331,0.20833333333333331,0.16666666666666666
Westland Sherry Wood,malt,fruit,sherry,dry,pepper,chocolate,cocoa,cask,grape,caramel,honey,cherry,orange,milk,syrup,apple,bitter,barley,vanilla,nutty,1.9090909090909087,1.7272727272727273,1.6363636363636365,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.2727272727272727,0.2727272727272727,0.2727272727272727
WhistlePig 10 Straight Rye,spicy,vanilla,oak,mint,caramel,cream,pepper,bread,honey,cinnamon,candy,apple,corn,butter,dry,cherry,menthol,toast,cider,fruit,1.7142857142857142,1.3571428571428572,1.0,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.21428571428571427
Wild Turkey 101,spicy,vanilla,oak,caramel,cinnamon,pepper,corn,honey,sugar,mint,dry,char,leather,fruit,wood,cherry,cream,nutmeg,orange,bitter,1.5932203389830508,1.3728813559322033,1.11864406779661,0.9322033898305084,0.8474576271186439,0.559322033898305,0.5084745762711864,0.4406779661016949,0.4406779661016949,0.4406779661016949,0.3559322033898305,0.3220338983050847,0.3220338983050847,0.288135593220339,0.2711864406779661,0.2711864406779661,0.2711864406779661,0.2542372881355932,0.22033898305084745,0.2033898305084746
Wild Turkey 101 Rye,spicy,mint,pepper,caramel,vanilla,orange,citrus,cinnamon,apple,oak,fruit,earth,floral,wood,strawberry,bread,pie,sugar,tropical,pine,1.8333333333333333,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25
Wild Turkey 81,vanilla,spicy,corn,oak,caramel,wood,honey,orange,dry,butterscotch,cinnamon,pepper,toffee,fruit,hay,citrus,bread,oily,grassy,char,1.4166666666666667,1.25,1.1666666666666667,1.0833333333333333,1.0,0.5833333333333334,0.5,0.5,0.5,0.5,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Wild Turkey Decades,oak,spicy,vanilla,caramel,toffee,pepper,butterscotch,cinnamon,mint,herbal,leather,fruit,nutty,sugar,bitter,tannic,rich,orange,dry,root,2.8181818181818183,2.5454545454545454,2.0,1.6363636363636365,0.6363636363636364,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.3636363636363637,0.3636363636363637,0.2727272727272727
Wild Turkey Forgiven,spicy,oak,vanilla,cinnamon,caramel,dry,mint,cream,orange,pepper,bitter,leather,fruit,yeast,nutmeg,apple,herbal,astringent,syrup,pine,1.5,1.5,1.375,1.125,0.875,0.625,0.5,0.5,0.5,0.5,0.375,0.375,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Wild Turkey Kentucky Spirit,oak,spicy,pepper,vanilla,dry,bitter,cinnamon,cherry,caramel,wood,fruit,mint,honey,leather,toffee,sugar,floral,rich,clove,tannic,2.2222222222222223,1.8888888888888888,1.1111111111111112,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333
